Split,Week,Game,Team,Player,Champion,KDA,Gold,TDamage,Gold/Damage,TeamJungle Kills,EnemyJungle Kills,Jungle Share
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,MSF,HiRit,Camille,6.0,14901,0.19,2800.08,1,4,5
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,MSF,Shlatan,LeeSin,3.0,13852,0.12,1613.22,111,11,122
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,MSF,Vetheo,Zoe,15.0,13308,0.21,2788.84,7,0,7
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,MSF,Neon,Jinx,8.0,18314,0.45,8189.51,35,5,40
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,MSF,Mersa,Thresh,2.33,8738,0.04,339.85,0,0,0
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,BDS,Adam,Sett,1.0,11818,0.18,2162.46,23,0,23
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,BDS,Cinkrof,Viego,3.0,10332,0.11,1171.41,108,10,118
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,BDS,NUCLEARINT,Ryze,2.5,12557,0.24,2968.73,21,0,21
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,BDS,xMatty,Caitlyn,4.0,17535,0.31,5422.57,14,0,14
Spring,Week 5,⁠⁠BDS - ⁠⁠MSF,BDS,LIMIT,Karma,2.5,7821,0.16,1235.56,1,0,1
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,AST,WhiteKnight,Graves,15.0,15467,0.25,3936.64,35,10,45
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,AST,Zanzarah,JarvanIV,6.67,11811,0.08,900.9,93,4,97
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,AST,Dajor,Vex,17.0,16453,0.37,6021.5,8,4,12
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,AST,Kobbe,Zeri,14.0,17739,0.22,3934.08,24,0,24
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,AST,promisq,Leona,2.8,8924,0.08,726.84,0,0,0
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,RGE,Odoamne,Jayce,1.67,14874,0.2,2908.09,13,4,17
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,RGE,Malrang,LeeSin,0.57,9953,0.15,1532.02,91,0,91
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,RGE,Larssen,Ahri,1.29,12833,0.33,4173.39,4,0,4
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,RGE,Comp,Jinx,2.0,15664,0.29,4515.33,43,0,43
Spring,Week 5,⁠⁠RGE - ⁠⁠AST,RGE,Trymbi,Janna,1.0,6973,0.04,258.63,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,XL,Finn,Malphite,15.0,13701,0.2,2767.72,5,8,13
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,XL,Markoon,XinZhao,5.0,13484,0.12,1649.84,70,15,85
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,XL,Nukeduck,Zeri,5.5,16409,0.26,4231.58,8,23,31
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,XL,Patrik,Aphelios,5.33,19499,0.26,5039.48,17,0,17
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,XL,Mikyx,Lux,9.0,10378,0.16,1653.28,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,VIT,Alphari,Jayce,1.4,13826,0.42,5785.82,23,0,23
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,VIT,Selfmade,Trundle,2.25,11057,0.18,2013.24,76,14,90
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,VIT,Perkz,Ryze,1.0,15310,0.16,2422.64,22,15,37
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,VIT,Carzzy,Vayne,1.2,15700,0.19,3014.29,20,8,28
Spring,Week 5,⁠⁠VIT - ⁠⁠XL,VIT,Labrov,Leona,0.83,7218,0.05,355.24,0,0,0
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,FNC,Wunder,Jayce,3.5,10569,0.26,2773.0,5,2,7
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,FNC,Razork,Volibear,12.0,9011,0.19,1690.0,56,24,80
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,FNC,Humanoid,Ryze,10.0,12268,0.24,2906.81,33,8,41
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,FNC,Upset,Aphelios,13.0,11728,0.24,2855.46,13,4,17
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,FNC,Hylissang,Leona,13.0,6915,0.07,481.72,0,0,0
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,SK,Jenax,Malphite,1.5,8327,0.27,2208.82,3,0,3
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,SK,Gilius,XinZhao,0.0,6366,0.1,623.67,83,8,91
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,SK,Sertuss,Leblanc,0.67,8293,0.28,2294.71,0,0,0
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,SK,Jezu,Jinx,0.67,8370,0.25,2133.01,8,0,8
Spring,Week 5,⁠⁠SK - ⁠⁠FNC,SK,Treatz,Braum,0.5,4917,0.11,517.4,0,0,0
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,MAD,Armut,Graves,1.0,10767,,,9,0,9
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,MAD,Elyoya,Diana,1.33,9853,,,118,4,122
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,MAD,Reeker,Irelia,0.0,9176,,,10,0,10
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,MAD,UNF0RGIVEN,Aphelios,0.33,9067,,,10,0,10
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,MAD,Kaiser,Nautilus,1.5,5715,,,0,0,0
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,G2,BrokenBlade,Yone,3.5,10638,,,7,0,7
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,G2,Jankos,Gwen,11.0,11596,,,115,4,119
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,G2,caPs,Orianna,inf,12185,,,21,0,21
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,G2,Flakked,Jinx,inf,11612,,,8,5,13
Spring,Week 5,⁠⁠MAD - ⁠⁠G2,G2,Targamas,Sett,13.0,6938,,,0,0,0
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,BDS,Adam,Jayce,2.5,16379,0.27,4368.39,20,1,21
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,BDS,Cinkrof,LeeSin,1.8,11879,0.13,1515.89,116,5,121
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,BDS,NUCLEARINT,Ryze,11.0,14742,0.26,3780.66,23,5,28
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,BDS,xMatty,Jhin,10.0,15821,0.27,4209.35,0,0,0
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,BDS,LIMIT,Leona,2.5,8585,0.08,713.98,0,0,0
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,XL,Finn,Irelia,1.17,15152,0.16,2379.54,4,0,4
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,XL,Markoon,XinZhao,7.0,13403,0.16,2183.94,109,11,120
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,XL,Nukeduck,Corki,5.5,18336,0.35,6363.49,49,13,62
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,XL,Patrik,Aphelios,4.0,17261,0.27,4585.96,16,8,24
Spring,Week 5,⁠⁠BDS - ⁠⁠XL,XL,Mikyx,Rakan,3.5,9318,0.07,626.9,0,0,0
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,MAD,Armut,Jayce,2.0,15014,0.3,4464.21,14,4,18
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,MAD,Elyoya,Viego,1.0,11826,0.12,1411.42,135,20,155
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,MAD,Reeker,Viktor,0.5,12710,0.26,3350.56,23,0,23
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,MAD,UNF0RGIVEN,Jinx,1.67,17201,0.23,3956.42,34,0,34
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,MAD,Kaiser,Braum,1.33,8062,0.09,723.06,0,0,0
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,SK,Jenax,Graves,3.0,16277,0.24,3860.03,27,7,34
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,SK,Gilius,Hecarim,6.0,10611,0.06,630.84,114,0,114
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,SK,Sertuss,Akali,11.0,16040,0.36,5736.72,17,0,17
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,SK,Jezu,Aphelios,9.0,16870,0.29,4871.61,33,4,37
Spring,Week 5,⁠⁠SK - ⁠⁠MAD,SK,Treatz,Leona,2.67,8088,0.06,460.83,0,0,0
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,RGE,Odoamne,Ornn,3.5,11643,0.23,2630.27,9,0,9
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,RGE,Malrang,LeeSin,2.25,10584,0.16,1679.28,113,8,121
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,RGE,Larssen,Ryze,3.33,14231,0.27,3869.88,16,1,17
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,RGE,Comp,Lucian,1.2,12809,0.23,2884.57,24,0,24
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,RGE,Trymbi,Nami,1.6,7592,0.12,898.11,0,0,0
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,MSF,HiRit,Camille,1.4,14480,0.18,2624.4,16,1,17
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,MSF,Shlatan,XinZhao,4.5,11516,0.09,1088.93,99,14,113
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,MSF,Vetheo,Orianna,14.0,15806,0.27,4335.85,36,0,36
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,MSF,Neon,Jinx,8.0,16795,0.4,6640.77,13,4,17
Spring,Week 5,⁠⁠RGE - ⁠⁠MSF,MSF,Mersa,Lulu,8.0,9439,0.05,514.24,0,0,0
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,WhiteKnight,Graves,1.0,11062,0.24,2644.98,14,0,14
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,Zanzarah,Trundle,1.5,9371,0.18,1719.77,93,5,98
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,Dajor,Ryze,3.33,11484,0.26,2955.53,19,0,19
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,Kobbe,Jhin,4.0,12173,0.26,3141.4,4,0,4
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,promisq,Leona,1.4,6928,0.06,429.2,0,0,0
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,BrokenBlade,Yone,2.4,14961,0.22,3253.94,13,4,17
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Jankos,JarvanIV,4.0,10388,0.1,1024.62,81,5,86
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,caPs,Viktor,11.0,14407,0.29,4241.38,16,8,24
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Flakked,Jinx,6.5,14468,0.28,4106.6,29,6,35
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Targamas,Braum,17.0,8372,0.11,884.36,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Wunder,Graves,10.0,13113,,,13,5,18
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Razork,Viego,6.0,11886,,,62,31,93
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Humanoid,TwistedFate,4.0,11591,,,21,1,22
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Upset,Zeri,11.0,14585,,,19,11,30
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Hylissang,Pyke,1.33,8072,,,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Alphari,Jax,0.33,9685,,,1,0,1
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Selfmade,Gwen,1.2,10632,,,100,20,120
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Perkz,Orianna,1.33,9641,,,4,0,4
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Carzzy,Aphelios,1.5,10012,,,4,0,4
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Labrov,Thresh,1.75,6025,,,0,0,0
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Wunder,Gnar,3.5,14556,,,3,8,11
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Razork,XinZhao,0.83,11668,,,100,6,106
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Humanoid,Viktor,3.33,15979,,,44,9,53
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Upset,Aphelios,3.0,12566,,,19,8,27
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Hylissang,Rakan,1.25,7711,,,0,0,0
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,WhiteKnight,Jayce,11.0,14417,,,3,1,4
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,Zanzarah,JarvanIV,9.0,11821,,,109,12,121
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,Dajor,Vex,1.29,13033,,,0,0,0
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,Kobbe,Jinx,15.0,17830,,,18,1,19
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,promisq,Galio,7.0,9307,,,0,0,0
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,HiRit,Graves,3.0,15955,0.31,4883.18,25,11,36
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Shlatan,LeeSin,6.67,13287,0.14,1923.7,86,11,97
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Vetheo,Ryze,21.0,17485,0.24,4187.87,28,5,33
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Neon,Jinx,2.43,15664,0.26,4091.15,11,5,16
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Mersa,Leona,5.67,9506,0.05,460.72,0,0,0
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Finn,Tryndamere,1.4,13884,0.14,1980.62,24,0,24
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Markoon,JarvanIV,2.8,10491,0.13,1382.7,100,4,104
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Nukeduck,Leblanc,6.0,12859,0.26,3282.16,8,0,8
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Patrik,Aphelios,2.4,14261,0.37,5208.57,20,8,28
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Mikyx,TahmKench,1.56,8058,0.11,846.68,0,1,1
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,BDS,Adam,Jayce,2.33,17681,0.31,5559.91,32,4,36
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,BDS,Cinkrof,JarvanIV,4.0,12468,0.11,1386.3,91,12,103
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,BDS,NUCLEARINT,Galio,5.0,12399,0.21,2588.77,16,0,16
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,BDS,xMatty,Jinx,2.67,16811,0.32,5341.05,22,0,22
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,BDS,LIMIT,Thresh,3.33,8958,0.05,428.68,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,VIT,Alphari,Camille,12.0,17504,0.21,3748.18,20,5,25
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,VIT,Selfmade,LeeSin,10.0,13820,0.13,1732.46,128,20,148
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,VIT,Perkz,Ryze,2.0,17401,0.18,3128.55,22,8,30
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,VIT,Carzzy,Xayah,6.0,16779,0.43,7248.53,25,0,25
Spring,Week 6,⁠⁠VIT - ⁠⁠BDS,VIT,Labrov,Rakan,1.67,9695,0.05,472.31,0,0,0
Spring,Week 6,⁠⁠SK - ⁠⁠G2,SK,Jenax,Graves,11.0,18497,0.26,4771.51,23,19,42
Spring,Week 6,⁠⁠SK - ⁠⁠G2,SK,Gilius,Volibear,12.0,12492,0.12,1509.83,94,0,94
Spring,Week 6,⁠⁠SK - ⁠⁠G2,SK,Sertuss,Orianna,13.0,16973,0.18,3017.61,36,4,40
Spring,Week 6,⁠⁠SK - ⁠⁠G2,SK,Jezu,Jinx,17.0,20787,0.38,7894.55,57,0,57
Spring,Week 6,⁠⁠SK - ⁠⁠G2,SK,Treatz,Leona,2.67,9693,0.06,616.5,0,0,0
Spring,Week 6,⁠⁠SK - ⁠⁠G2,G2,BrokenBlade,Gwen,0.5,17504,0.08,1346.54,16,1,17
Spring,Week 6,⁠⁠SK - ⁠⁠G2,G2,Jankos,JarvanIV,1.33,11082,0.09,1011.4,110,3,113
Spring,Week 6,⁠⁠SK - ⁠⁠G2,G2,caPs,Viktor,0.75,14946,0.37,5591.17,31,0,31
Spring,Week 6,⁠⁠SK - ⁠⁠G2,G2,Flakked,Aphelios,1.0,18210,0.4,7295.95,49,0,49
Spring,Week 6,⁠⁠SK - ⁠⁠G2,G2,Targamas,Thresh,1.0,8782,0.06,501.09,0,0,0
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,RGE,Odoamne,Graves,inf,13182,,,13,0,13
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,RGE,Malrang,Hecarim,12.0,10293,,,70,5,75
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,RGE,Larssen,Orianna,7.5,13487,,,24,1,25
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,RGE,Comp,Aphelios,3.75,14003,,,12,4,16
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,RGE,Trymbi,Nautilus,4.67,7017,,,0,0,0
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,MAD,Armut,Jayce,0.75,11217,,,4,0,4
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,MAD,Elyoya,LeeSin,1.4,8972,,,105,17,122
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,MAD,Reeker,Ryze,2.33,10137,,,13,0,13
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,MAD,UNF0RGIVEN,Jhin,3.5,10759,,,9,0,9
Spring,Week 6,⁠⁠RGE - ⁠⁠MAD,MAD,Kaiser,Leona,2.0,6291,,,0,0,0
Spring,Week 6,⁠⁠XL - ⁠⁠AST,XL,Finn,Gwen,9.0,18269,,,26,0,26
Spring,Week 6,⁠⁠XL - ⁠⁠AST,XL,Markoon,XinZhao,inf,13293,,,104,15,119
Spring,Week 6,⁠⁠XL - ⁠⁠AST,XL,Nukeduck,Veigar,inf,17209,,,24,4,28
Spring,Week 6,⁠⁠XL - ⁠⁠AST,XL,Patrik,Jinx,3.0,16870,,,27,7,34
Spring,Week 6,⁠⁠XL - ⁠⁠AST,XL,Mikyx,Thresh,7.0,9109,,,0,0,0
Spring,Week 6,⁠⁠XL - ⁠⁠AST,AST,WhiteKnight,Graves,1.5,13383,,,54,0,54
Spring,Week 6,⁠⁠XL - ⁠⁠AST,AST,Zanzarah,Viego,1.75,12004,,,93,14,107
Spring,Week 6,⁠⁠XL - ⁠⁠AST,AST,Dajor,Ryze,1.0,14468,,,14,0,14
Spring,Week 6,⁠⁠XL - ⁠⁠AST,AST,Kobbe,Aphelios,4.0,17922,,,18,4,22
Spring,Week 6,⁠⁠XL - ⁠⁠AST,AST,promisq,Nautilus,0.5,8089,,,0,0,0
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,SK,Jenax,Graves,2.5,15333,0.25,3807.53,20,0,20
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,SK,Gilius,Hecarim,6.0,12373,0.1,1220.0,122,0,122
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,SK,Sertuss,Corki,9.0,18095,0.44,7923.61,16,0,16
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,SK,Jezu,Jinx,1.0,14928,0.16,2424.21,15,0,15
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,SK,Treatz,Leona,2.0,8765,0.05,462.73,0,0,0
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,BDS,Adam,Tryndamere,8.0,18498,0.23,4334.08,38,24,62
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,BDS,Cinkrof,Gwen,1.33,12686,0.15,1950.89,146,23,169
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,BDS,NUCLEARINT,Leblanc,2.5,13641,0.2,2751.71,16,0,16
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,BDS,xMatty,Aphelios,3.5,15943,0.37,5922.13,24,0,24
Spring,Week 6,⁠⁠BDS - ⁠⁠SK,BDS,LIMIT,Lulu,2.67,8482,0.04,328.57,0,0,0
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MAD,Armut,MonkeyKing,0.5,11165,0.19,2078.13,4,0,4
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MAD,Elyoya,Volibear,8.0,11082,0.15,1666.96,114,9,123
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MAD,Reeker,Vex,2.0,11536,0.29,3364.8,8,0,8
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MAD,UNF0RGIVEN,Jinx,9.0,17766,0.29,5198.05,38,0,38
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MAD,Kaiser,Nautilus,4.5,7345,0.08,581.64,0,0,0
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MSF,HiRit,Graves,2.0,16846,0.25,4176.83,22,7,29
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MSF,Shlatan,LeeSin,2.5,10831,0.06,676.22,116,13,129
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MSF,Vetheo,Corki,7.0,18870,0.42,7969.34,34,12,46
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MSF,Neon,Aphelios,2.0,13697,0.23,3106.24,16,0,16
Spring,Week 6,⁠⁠MSF - ⁠⁠MAD,MSF,Mersa,Thresh,1.25,7610,0.04,308.31,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,VIT,Alphari,Camille,1.5,12568,0.14,1701.95,0,7,7
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,VIT,Selfmade,Diana,1.5,12100,0.26,3129.41,139,16,155
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,VIT,Perkz,Galio,0.5,9644,0.16,1589.2,4,0,4
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,VIT,Carzzy,Ezreal,1.0,11895,0.36,4340.32,0,6,6
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,VIT,Labrov,Rakan,2.0,7112,0.08,542.5,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,RGE,Odoamne,Graves,6.0,12354,0.25,3065.44,3,4,7
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,RGE,Malrang,XinZhao,13.0,10006,0.19,1904.01,84,13,97
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,RGE,Larssen,Orianna,16.0,12533,0.28,3517.21,17,0,17
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,RGE,Comp,Jhin,12.0,15406,0.19,2880.68,9,5,14
Spring,Week 6,⁠⁠VIT - ⁠⁠RGE,RGE,Trymbi,TahmKench,3.67,6836,0.09,642.31,0,0,0
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,FNC,Wunder,Camille,2.67,13089,,,1,0,1
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,FNC,Razork,Diana,inf,12130,,,95,37,132
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,FNC,Humanoid,TwistedFate,inf,12710,,,16,4,20
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,FNC,Upset,Jinx,inf,13964,,,29,4,33
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,FNC,Hylissang,Pyke,3.5,9225,,,0,0,0
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,BrokenBlade,Jayce,2.0,11738,,,12,1,13
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Jankos,Volibear,1.0,8408,,,74,11,85
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,caPs,Ryze,1.33,11063,,,16,0,16
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Flakked,Aphelios,0.67,11210,,,24,0,24
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Targamas,Leona,0.5,6259,,,0,0,0
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,XL,Finn,Kled,7.0,12142,0.21,2566.25,12,1,13
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,XL,Markoon,Hecarim,10.0,9034,0.1,914.2,79,8,87
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,XL,Nukeduck,Viktor,3.0,10024,0.14,1371.04,9,8,17
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,XL,Patrik,Jinx,13.0,13864,0.5,6928.34,13,4,17
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,XL,Mikyx,Lulu,3.25,6724,0.05,342.52,0,0,0
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,MAD,Armut,Aatrox,0.25,8058,0.28,2286.94,0,4,4
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,MAD,Elyoya,Viego,1.0,7954,0.06,494.89,93,11,104
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,MAD,Reeker,Ahri,2.0,9758,0.31,3010.85,6,0,6
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,MAD,UNF0RGIVEN,Aphelios,0.17,9581,0.22,2139.45,12,0,12
Spring,Week 7,⁠⁠MAD - ⁠⁠XL,MAD,Kaiser,Pyke,1.67,6921,0.12,845.17,0,0,0
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,AST,WhiteKnight,Gnar,6.0,15140,0.17,2525.06,3,0,3
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,AST,Zanzarah,JarvanIV,2.5,9949,0.13,1340.49,96,8,104
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,AST,Dajor,Vex,3.0,11721,0.27,3170.72,0,0,0
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,AST,Kobbe,Zeri,4.0,17204,0.37,6375.57,17,0,17
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,AST,promisq,Leona,3.0,8249,0.06,473.33,0,0,0
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,BDS,Adam,Olaf,1.67,14153,0.19,2621.99,13,5,18
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,BDS,Cinkrof,Hecarim,5.0,11938,0.1,1174.79,81,29,110
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,BDS,NUCLEARINT,Viktor,3.5,14626,0.29,4292.1,24,4,28
Spring,Week 7,⁠⁠BDS - ⁠⁠AST,BDS,xMatty,Jinx,4.5,18682,0.34,6305.64,49,4,53
