Split,Week,Game,Team,Player,Champion,KDA,Gold,TeamJungle Kills,EnemyJungle Kills,Jungle Share
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,FNC,Upset,Kaisa,3.33,15961,29,1,30
Spring,Week 2,⁠⁠FNC - ⁠⁠MAD,FNC,Hylissang,Leona,1.25,8656,0,0,0
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,MSF,HiRit,Jayce,3.33,16193,25,16,41
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,MSF,Razork,Pantheon,1.83,12187,146,0,146
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,MSF,Vetheo,Leblanc,9.0,14077,20,9,29
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,MSF,Kobbe,Kaisa,4.5,17129,24,1,25
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,MSF,Vander,Alistar,1.33,7577,0,0,0
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,XL,Kryze,Chogath,3.5,13003,2,0,2
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,XL,Dan,Olaf,7.0,14561,134,0,134
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,XL,Czekolad,Azir,6.0,15468,21,0,21
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,XL,Patrik,Xayah,5.0,18307,27,0,27
Spring,Week 3,⁠⁠MSF - ⁠⁠XL,XL,Tore,Leona,2.75,8643,0,0,0
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,SK,Jenax,Pantheon,9.0,10880,3,4,7
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,SK,TynX,Nidalee,9.0,10693,124,5,129
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,SK,Blue,TwistedFate,inf,13503,19,0,19
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,SK,Jezu,Kalista,inf,14387,8,0,8
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,SK,Treatz,JarvanIV,16.0,8725,0,0,0
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,MAD,Armut,Ornn,0.5,9112,4,0,4
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,MAD,Elyoya,Udyr,3.0,9227,116,0,116
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,MAD,Humanoid,Azir,0.33,11142,28,4,32
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,MAD,Carzzy,Tristana,0.5,10005,12,0,12
Spring,Week 3,⁠⁠MAD - ⁠⁠SK,MAD,Kaiser,Rell,0.75,5662,0,0,0
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,G2,Wunder,Quinn,4.0,13391,1,4,5
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,G2,Jankos,Taliyah,3.0,11169,117,34,151
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,G2,Caps,Ryze,inf,12780,29,22,51
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,G2,Rekkles,Jhin,inf,14883,13,11,24
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,G2,Mikyx,Nautilus,10.0,7753,0,0,0
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,VIT,Szygenda,Renekton,1.5,8830,0,0,0
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,VIT,Skeanz,JarvanIV,2.5,8039,93,0,93
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,VIT,Milica,TwistedFate,3.0,11165,9,0,9
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,VIT,Comp,Kalista,0.75,11489,0,0,0
Spring,Week 3,⁠⁠VIT - ⁠⁠G2,VIT,Labrov,Thresh,0.8,6763,0,0,0
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,S04,BrokenBlade,Camille,3.0,11372,5,6,11
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,S04,Gilius,JarvanIV,4.33,10704,89,6,95
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,S04,Abbedagge,Orianna,inf,15253,16,0,16
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,S04,Neon,Kaisa,12.0,15934,11,4,15
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,S04,LIMIT,Rell,5.5,8340,0,0,0
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,RGE,Odoamne,Shen,3.0,10882,1,0,1
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,RGE,Inspired,Taliyah,2.33,11367,132,18,150
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,RGE,Larssen,Lucian,2.0,13233,13,4,17
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,RGE,Hans,Xayah,2.0,13662,19,1,20
Spring,Week 3,⁠⁠S04 - ⁠⁠RGE,RGE,Trymbi,Rakan,1.0,7073,0,0,0
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,AST,WhiteKnight,Gnar,2.67,11132,0,0,0
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,AST,Zanzarah,Pantheon,2.17,11106,88,12,100
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,AST,nukeduck,Orianna,1.5,10383,25,1,26
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,AST,Jeskla,Samira,1.5,13156,13,0,13
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,AST,promisq,Rell,1.33,7438,0,0,0
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,FNC,Bwipo,Renekton,6.67,14194,9,0,9
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,FNC,Selfmade,Udyr,9.5,12147,116,0,116
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,FNC,Nisqy,Azir,3.4,12513,12,0,12
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,FNC,Upset,Kaisa,8.5,13352,7,1,8
Spring,Week 3,⁠⁠FNC - ⁠⁠AST,FNC,Hylissang,Rakan,3.6,7794,0,0,0
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,MSF,HiRit,Gnar,0.6,9950,13,0,13
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,MSF,Razork,Olaf,1.5,10759,118,16,134
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,MSF,Vetheo,Syndra,1.67,13556,24,0,24
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,MSF,Kobbe,Xayah,3.5,14343,15,0,15
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,MSF,Vander,Rakan,1.2,6970,0,0,0
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,S04,BrokenBlade,Gangplank,7.0,16146,13,0,13
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,S04,Gilius,Pantheon,5.33,12371,129,5,134
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,S04,Abbedagge,Ekko,inf,14321,8,1,9
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,S04,Neon,Kaisa,8.0,16588,4,12,16
Spring,Week 3,⁠⁠S04 - ⁠⁠MSF,S04,LIMIT,Rell,7.5,7749,0,0,0
Spring,Week 3,⁠⁠XL - ⁠⁠SK,XL,Kryze,Gragas,inf,10961,9,0,9
Spring,Week 3,⁠⁠XL - ⁠⁠SK,XL,Dan,Pantheon,inf,10859,109,8,117
Spring,Week 3,⁠⁠XL - ⁠⁠SK,XL,Czekolad,Azir,11.0,10550,4,0,4
Spring,Week 3,⁠⁠XL - ⁠⁠SK,XL,Patrik,Xayah,inf,13362,8,7,15
Spring,Week 3,⁠⁠XL - ⁠⁠SK,XL,Tore,Rakan,5.0,7301,0,2,2
Spring,Week 3,⁠⁠XL - ⁠⁠SK,SK,Jenax,Renekton,0.5,9846,8,0,8
Spring,Week 3,⁠⁠XL - ⁠⁠SK,SK,TynX,Nidalee,1.0,9308,113,12,125
Spring,Week 3,⁠⁠XL - ⁠⁠SK,SK,Blue,Syndra,0.67,11095,12,0,12
Spring,Week 3,⁠⁠XL - ⁠⁠SK,SK,Jezu,MissFortune,1.5,10062,8,0,8
Spring,Week 3,⁠⁠XL - ⁠⁠SK,SK,Treatz,Alistar,0.67,5430,0,0,0
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,MAD,Armut,Aatrox,6.0,11793,5,10,15
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,MAD,Elyoya,Olaf,10.0,11972,110,15,125
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,MAD,Humanoid,Azir,4.0,11277,29,6,35
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,MAD,Carzzy,Seraphine,inf,9473,4,1,5
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,MAD,Kaiser,Nautilus,2.67,6921,0,0,0
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,VIT,Szygenda,Gragas,1.0,7485,0,0,0
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,VIT,Skeanz,Pantheon,2.33,9226,102,0,102
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,VIT,Milica,Syndra,inf,9605,9,0,9
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,VIT,Comp,Kaisa,2.5,12016,1,0,1
Spring,Week 3,⁠⁠VIT - ⁠⁠MAD,VIT,Labrov,Leona,1.25,6040,0,0,0
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,RGE,Odoamne,Kennen,inf,13028,3,1,4
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,RGE,Inspired,Lillia,inf,12761,154,34,188
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,RGE,Larssen,Lucian,5.5,15973,24,12,36
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,RGE,Hans,Kaisa,8.0,17576,9,11,20
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,RGE,Trymbi,Blitzcrank,2.75,7964,0,0,0
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,AST,WhiteKnight,Gnar,1.0,11551,12,0,12
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,AST,Zanzarah,Skarner,2.33,10423,105,5,110
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,AST,nukeduck,Syndra,2.5,14670,13,0,13
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,AST,Jeskla,Caitlyn,1.33,14488,20,3,23
Spring,Week 3,⁠⁠RGE - ⁠⁠AST,AST,promisq,Thresh,0.75,7982,0,0,0
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,FNC,Bwipo,Volibear,5.0,12126,7,9,16
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,FNC,Selfmade,Taliyah,6.5,11022,113,8,121
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,FNC,Nisqy,Azir,inf,11522,16,4,20
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,FNC,Upset,Aphelios,inf,13329,16,8,24
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,FNC,Hylissang,Thresh,0.8,6803,0,0,0
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,G2,Wunder,Camille,0.5,9397,3,0,3
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,G2,Jankos,Lillia,0.75,8380,91,0,91
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,G2,Caps,Zoe,2.5,10163,16,0,16
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,G2,Rekkles,Kaisa,2.5,11847,12,4,16
Spring,Week 3,⁠⁠G2 - ⁠⁠FNC,G2,Mikyx,Alistar,0.8,6015,0,0,0
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,AST,WhiteKnight,Gnar,8.0,10530,0,0,0
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,AST,Zanzarah,Skarner,inf,9379,77,4,81
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,AST,MagiFelix,Corki,8.0,14461,45,7,52
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,AST,Jeskla,Xayah,8.0,13997,12,4,16
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,AST,promisq,Rell,8.0,7909,0,0,0
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,S04,BrokenBlade,Irelia,0.0,10199,0,1,1
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,S04,Gilius,Gragas,0.67,8350,119,0,119
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,S04,Abbedagge,Azir,2.0,11691,8,4,12
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,S04,Neon,Kaisa,2.0,12029,14,0,14
Spring,Week 4,⁠⁠S04 - ⁠⁠AST,S04,LIMIT,Alistar,0.6,5599,0,0,0
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,XL,Kryze,Chogath,6.0,13754,5,4,9
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,XL,Dan,Graves,2.5,13599,143,10,153
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,XL,Czekolad,Azir,1.0,14775,24,4,28
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,XL,Patrik,Jhin,3.0,15191,16,10,26
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,XL,Tore,Gragas,3.0,9387,0,0,0
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,VIT,Szygenda,Gangplank,1.67,15387,0,4,4
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,VIT,Skeanz,Lillia,inf,12262,136,3,139
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,VIT,Milica,Orianna,inf,12812,21,0,21
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,VIT,Crownshot,MissFortune,3.5,16616,36,2,38
Spring,Week 4,⁠⁠VIT - ⁠⁠XL,VIT,Labrov,Alistar,1.33,7331,0,0,0
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,G2,Wunder,Renekton,1.5,15284,18,4,22
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,G2,Jankos,Olaf,3.5,15598,138,15,153
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,G2,Caps,Ryze,2.8,21228,27,19,46
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,G2,Rekkles,Senna,19.0,17216,23,0,23
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,G2,Mikyx,TahmKench,4.75,12779,2,0,2
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,MSF,HiRit,Sion,1.83,12372,4,0,4
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,MSF,Razork,Graves,3.4,18714,121,8,129
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,MSF,Vetheo,Syndra,2.17,17678,35,0,35
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,MSF,Kobbe,Jhin,6.0,14880,16,0,16
Spring,Week 4,⁠⁠MSF - ⁠⁠G2,MSF,Vander,Rakan,2.4,9307,0,0,0
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,RGE,Odoamne,Renekton,inf,12228,9,0,9
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,RGE,Inspired,JarvanIV,inf,10718,89,6,95
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,RGE,Larssen,Azir,9.0,13671,28,7,35
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,RGE,Hans,Kaisa,6.0,15700,25,22,47
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,RGE,Trymbi,Alistar,5.5,7433,0,0,0
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,MAD,Armut,Gragas,0.67,8743,4,0,4
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,MAD,Elyoya,Kindred,0.75,10623,114,2,116
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,MAD,Humanoid,Syndra,0.33,9663,22,1,23
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,MAD,Carzzy,Xayah,1.0,11906,4,0,4
Spring,Week 4,⁠⁠MAD - ⁠⁠RGE,MAD,Kaiser,Leona,1.0,5775,0,0,0
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,SK,Jenax,Vladimir,0.33,8892,4,0,4
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,SK,TynX,Graves,0.75,9137,102,0,102
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,SK,Blue,Azir,1.5,12212,19,0,19
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,SK,Jezu,Kaisa,0.83,9870,4,0,4
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,SK,Treatz,Alistar,1.0,5687,2,0,2
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,FNC,Bwipo,Riven,inf,15626,5,8,13
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,FNC,Selfmade,Lillia,11.0,11187,103,24,127
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,FNC,Nisqy,Seraphine,15.0,10386,12,2,14
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,FNC,Upset,Samira,17.0,14717,26,0,26
Spring,Week 4,⁠⁠FNC - ⁠⁠SK,FNC,Hylissang,Rell,4.0,7791,0,1,1
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,VIT,Szygenda,Gragas,0.67,8206,0,0,0
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,VIT,Skeanz,Olaf,1.0,8997,116,0,116
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,VIT,Milica,Azir,2.0,11341,12,0,12
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,VIT,Crownshot,Kaisa,1.0,13057,24,0,24
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,VIT,Labrov,Seraphine,2.0,6281,0,0,0
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,SK,Jenax,Renekton,inf,13972,5,1,6
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,SK,TynX,Lillia,11.0,11707,142,3,145
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,SK,Blue,Ryze,3.5,14569,12,16,28
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,SK,Jezu,Vayne,13.0,13843,17,3,20
Spring,Week 4,⁠⁠VIT - ⁠⁠SK,SK,Treatz,Rakan,13.0,7773,0,0,0
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,MSF,HiRit,Jayce,inf,11907,22,24,46
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,MSF,Razork,Udyr,9.0,10922,92,16,108
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,MSF,Vetheo,Orianna,inf,13117,12,7,19
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,MSF,Kobbe,Xayah,10.0,15748,17,4,21
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,MSF,Vander,Leona,inf,7900,0,0,0
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,AST,WhiteKnight,Ornn,0.5,8546,4,0,4
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,AST,Zanzarah,JarvanIV,0.25,7766,84,8,92
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,AST,MagiFelix,Corki,inf,11699,20,0,20
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,AST,Jeskla,Kaisa,0.67,11504,7,0,7
Spring,Week 4,⁠⁠MSF - ⁠⁠AST,AST,promisq,Rell,0.5,5572,0,0,0
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,S04,BrokenBlade,Gnar,1.4,11471,3,4,7
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,S04,Gilius,JarvanIV,1.17,9124,88,20,108
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,S04,Abbedagge,Viktor,0.6,11449,11,0,11
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,S04,Neon,Kaisa,1.75,13116,22,4,26
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,S04,LIMIT,Alistar,1.6,6848,0,0,0
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,MAD,Armut,Jayce,10.0,15014,5,8,13
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,MAD,Elyoya,Olaf,8.0,11520,76,14,90
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,MAD,Humanoid,Orianna,16.0,14922,33,3,36
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,MAD,Carzzy,Samira,5.67,14136,16,8,24
Spring,Week 4,⁠⁠S04 - ⁠⁠MAD,MAD,Kaiser,Rell,7.5,7882,0,0,0
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,RGE,Odoamne,Renekton,1.0,15425,9,0,9
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,RGE,Inspired,Lillia,1.75,14393,144,9,153
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,RGE,Larssen,Azir,6.0,22505,13,4,17
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,RGE,Hans,Vayne,2.2,22643,49,0,49
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,RGE,Trymbi,Gragas,2.0,11062,0,0,0
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,G2,Wunder,Quinn,3.75,23841,40,20,60
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,G2,Jankos,Nidalee,12.0,19323,152,47,199
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,G2,Caps,Ekko,3.25,21308,32,16,48
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,G2,Rekkles,Jhin,inf,24712,20,18,38
Spring,Week 4,⁠⁠G2 - ⁠⁠RGE,G2,Mikyx,Rell,1.86,11925,0,0,0
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,XL,Kryze,Jax,1.0,12200,4,0,4
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,XL,Dan,Hecarim,1.67,10301,110,8,118
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,XL,Czekolad,Orianna,3.33,12936,20,4,24
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,XL,Patrik,Kaisa,1.83,14523,19,0,19
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,XL,Tore,Gragas,1.6,7226,4,0,4
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,FNC,Bwipo,Volibear,2.2,12112,17,0,17
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,FNC,Selfmade,Lillia,7.0,14579,118,5,123
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,FNC,Nisqy,Seraphine,8.5,12460,9,4,13
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,FNC,Upset,Samira,11.0,17973,16,6,22
Spring,Week 4,⁠⁠FNC - ⁠⁠XL,FNC,Hylissang,Alistar,6.33,9367,0,0,0
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,S04,BrokenBlade,Gnar,2.5,14086,11,12,23
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,S04,Gilius,Nidalee,0.8,12344,134,19,153
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,S04,Abbedagge,Zoe,1.25,13823,18,0,18
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,S04,Neon,Kaisa,1.0,13530,26,0,26
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,S04,LIMIT,Galio,1.0,7941,0,0,0
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,SK,Jenax,Renekton,12.0,14242,14,1,15
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,SK,TynX,Skarner,15.0,13432,113,0,113
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,SK,Blue,Azir,15.0,16213,29,8,37
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,SK,Jezu,Jhin,8.0,15951,12,4,16
Spring,Week 5,⁠⁠S04 - ⁠⁠SK,SK,Treatz,Leona,8.5,8981,0,0,0
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,XL,Kryze,Renekton,2.0,10156,5,0,5
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,XL,Dan,Lillia,1.5,9209,87,21,108
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,XL,Czekolad,Syndra,0.6,10900,5,4,9
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,XL,Patrik,Kalista,0.83,11336,12,0,12
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,XL,Tore,JarvanIV,0.78,6237,2,0,2
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,MAD,Armut,Gragas,inf,10904,0,1,1
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,MAD,Elyoya,Kayn,5.67,14209,97,39,136
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,MAD,Humanoid,Orianna,6.0,13708,25,3,28
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,MAD,Carzzy,Kaisa,7.5,12712,13,2,15
Spring,Week 5,⁠⁠MAD - ⁠⁠XL,MAD,Kaiser,Alistar,20.0,8888,0,0,0
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,WhiteKnight,Renekton,1.14,13066,7,0,7
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,Zanzarah,Skarner,1.2,9813,89,9,98
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,MagiFelix,Corki,1.33,16352,33,0,33
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,Jeskla,Xayah,2.5,17301,28,4,32
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,AST,promisq,Leona,3.25,8718,0,0,0
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Wunder,Gragas,5.33,15443,13,10,23
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Jankos,JarvanIV,4.0,13230,84,15,99
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Caps,Ryze,5.0,19408,35,25,60
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Rekkles,Jhin,8.5,19917,33,18,51
Spring,Week 5,⁠⁠G2 - ⁠⁠AST,G2,Mikyx,Alistar,3.75,9991,0,0,0
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,MSF,HiRit,Camille,0.25,8910,3,0,3
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,MSF,Razork,Udyr,0.25,7644,112,0,112
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,MSF,Vetheo,Orianna,0.25,8923,8,0,8
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,MSF,Kobbe,Samira,1.0,8729,4,0,4
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,MSF,Vander,Rell,0.25,5525,0,0,0
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,RGE,Odoamne,Gnar,inf,10464,1,0,1
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,RGE,Inspired,Lillia,10.0,10067,109,16,125
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,RGE,Larssen,Syndra,inf,11563,16,0,16
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,RGE,Hans,Aphelios,8.0,11830,12,4,16
Spring,Week 5,⁠⁠MSF - ⁠⁠RGE,RGE,Trymbi,Thresh,inf,6558,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Szygenda,Aatrox,5.0,13263,4,0,4
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Skeanz,Lillia,9.5,13428,105,9,114
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Milica,Seraphine,19.0,11058,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Crownshot,Xayah,8.0,19026,29,8,37
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,VIT,Labrov,Rell,2.83,7819,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Bwipo,MonkeyKing,0.67,11685,3,4,7
